Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,AvgMonthlySpend,TotalServices,AvgRevenuePerMonth
5208-HFSBT,Female,0.029271555040876,No,0.0,Challenge,95925,1.3222516182390438,-0.6680406342146249,-0.6786996571864785,-1.2382384857607853,Offer E,Yes,1.269389104696688,No,Yes,DSL,0.5200835947370771,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.2738922622777567,-0.9609770594510975,0.0,0.0,-0.7962377582728074,-0.9942832562289425,Churned,Competitor,Competitor had better devices,-0.443489887758014,-0.14945546903211193,0.16222311573693907
5213-TWWJU,Male,-1.2245224806413377,No,0.0,Richmond,94804,0.6981576929420756,-1.199994317955711,-0.6786996571864785,-0.17875754042289402,Offer B,Yes,1.4687329339499349,No,Yes,Fiber Optic,1.7673952218867752,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.8782579835395085,0.15258589874069503,0.0,0.0,0.638499731573568,0.3003725283596623,Stayed,Competitor,Competitor had better devices,0.9615907948409553,0.6171977490255461,1.419421460167773
5214-CHIWJ,Male,-0.14984187862801168,No,0.0,Fresno,93728,0.22679064591455356,-0.028589853968304317,-0.6786996571864785,-0.21950680755127444,Offer B,Yes,-0.27867505630714734,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.3875840854251824,-0.7437276957680431,0.0,0.0,-0.1894716080502056,-0.6476388571629219,Stayed,Competitor,Competitor had better devices,-1.4152819853409533,-1.2994352961185989,-1.2376811928455795
5214-NLTIT,Male,-1.4633403921998547,Yes,0.0,Five Points,93624,0.08113008702717266,-0.16860791137682096,-0.30287752607834356,1.614210213225845,Offer A,Yes,-0.12749981033070773,Yes,Yes,Fiber Optic,1.7673952218867752,No,No,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,0.8718482464278685,1.8673025146152844,0.0,0.0,1.1723645777471723,1.8327509910481088,Stayed,Competitor,Competitor had better devices,0.8506379467658433,0.23387113999671708,0.748929612492629
5215-LNLDJ,Female,-1.582749347979113,Yes,0.0,San Juan Bautista,95045,0.2483492997679002,-0.8106396097439017,0.4487667361379262,-1.034492150118883,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,1.7673952218867752,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-2.2625132011640234,-0.9405451164518583,0.0,0.0,-0.899567221540124,-1.0078412517166964,Stayed,Competitor,Competitor had better devices,-1.4399951367397106,-0.9161086870897699,-1.8621830641952732
5216-WASFJ,Female,1.2830655907230897,Yes,0.0,Challenge,95925,1.3222516182390438,-0.6680406342146249,0.8245888672460612,-0.05650973903775272,Offer C,Yes,-1.4910412446280066,Yes,Yes,Fiber Optic,-1.7250773341323795,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6811585673565825,0.15578528506347006,0.0,0.0,-0.7000721473354224,-0.0823158715971267,Stayed,Competitor,Competitor had better devices,0.6686668035691091,0.23387113999671708,0.05974840427003245
5219-YIPTK,Female,-0.030432922848753225,Yes,0.0,Trinidad,95570,2.0110717328749756,-1.9824316756433331,-0.30287752607834356,0.024988795219008143,Offer B,Yes,-1.0449260579720425,Yes,Yes,Fiber Optic,-0.9766903578425606,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3077103700193795,0.4983182041997422,0.0,0.0,-0.44598608995212446,0.26203624781941803,Churned,Dissatisfaction,Service dissatisfaction,1.2772875611534498,1.383850967083204,0.739626262515282
5220-AGAAX,Male,0.8054297676060559,Yes,0.0,Mendocino,95460,1.2589715028578903,-1.8507472914402054,2.1399663261245334,1.4512131447123233,Offer A,Yes,-1.682974522607898,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-1.269003948859845,-0.27187337499187836,0.0,0.0,-0.6758121863944003,-0.413969600394471,Stayed,Competitor,Competitor had better devices,-1.3345830297893735,-0.9161086870897699,-1.6979570074685109
5222-IMUKT,Male,-0.3886597901865286,No,0.0,Hornitos,95325,0.519481280790533,-0.21990737257815587,-0.6786996571864785,-0.015760471909372287,Offer B,Yes,1.621390290181045,No,Yes,Fiber Optic,0.02115894387719787,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.8798604178174184,0.2608575448500539,0.0,0.0,0.9382644541521237,0.472373871631237,Stayed,Competitor,Competitor had better devices,0.8272081046252264,0.23387113999671708,1.3637694522489257
5222-JCXZT,Male,-0.9260000911931916,No,0.0,Sacramento,95864,0.9674401575245545,-0.7517988543357549,-0.6786996571864785,-1.1567399515040244,Offer B,Yes,-0.3898333254074706,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,-1.4292473766508416,-0.9715019372163642,0.0,0.0,-0.8016531449493319,-1.0041757008747754,Stayed,Competitor,Competitor had better devices,-1.4919321905569924,-1.2994352961185989,-1.3439820664330118
5223-UZAVK,Male,0.2680894665993929,No,0.0,Thornton,95686,0.7940603456733794,-0.8186242091315229,-0.6786996571864785,1.2882160761988015,Offer B,Yes,-1.1464506104170045,No,Yes,Fiber Optic,-1.808231442609026,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.176310759230762,1.9079016238146365,0.0,0.0,-0.12635685481125022,1.4701794416127112,Stayed,Competitor,Competitor had better devices,1.272754675640906,1.000524358054375,0.6976276340797576
5226-NOZFC,Male,0.08897603293050522,No,0.0,Modesto,95358,0.5732274346184834,-0.6275364665054443,-0.6786996571864785,-0.2602560746796549,Offer B,Yes,1.106356976682881,No,Yes,Fiber Optic,-0.8935362493659141,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7100023843589621,-0.05908108742744849,0.0,0.0,0.37426285970243484,0.05672346872702972,Stayed,Competitor,Competitor had better devices,0.5894723154188868,-0.14945546903211193,0.970029950435002
5227-JSCFE,Male,1.6412924580608652,Yes,0.0,Scotts Valley,95066,0.35350723089190933,-1.0460114510606986,2.1399663261245334,1.5734609460974645,Offer A,No,2.6327566876300373e-16,No,Yes,DSL,-0.39461159850603483,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,-0.5527158266340905,0.47351744401492074,0.0,0.0,-0.899567221540124,0.10535054738877801,Stayed,Competitor,Competitor had better devices,-0.5807650747909354,0.23387113999671708,-1.146551826641198
5228-EXCET,Male,-0.3886597901865286,No,0.0,San Diego,92126,-1.340972258225871,1.209003090774998,-0.6786996571864785,-0.7899965473486005,Offer B,Yes,-0.954517332437113,No,Yes,Fiber Optic,-0.31145749002938833,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5529638251237854,-0.5611861575037825,0.0,0.0,-0.7016263390273397,-0.650486735081097,Churned,Competitor,Competitor made better offer,0.42498829392010457,-0.14945546903211193,0.05651303416361816
5229-DTFYB,Female,1.044247679164573,No,0.0,San Diego,92111,-1.373947200153971,1.201162855692338,-0.6786996571864785,0.3509829322460516,Offer B,Yes,-1.1234779014696044,No,Yes,Fiber Optic,-1.808231442609026,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.128237730893463,0.7408316874660891,0.0,0.0,-0.38879669253860377,0.4610592351906836,Stayed,Competitor,Competitor had better devices,1.053468219257265,1.000524358054375,0.5033463259096075
5229-PRWKT,Male,0.029271555040876,No,0.0,Lompoc,93437,-0.5832813523640568,-0.36848795078802354,-0.6786996571864785,-0.9937428829905026,Offer E,Yes,-0.04894796683314579,Yes,Yes,Fiber Optic,-1.808231442609026,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7356413328055215,-0.7196330070475581,0.0,0.0,-0.6590560572159164,-0.7636994917325758,Churned,Attitude,Attitude of service provider,0.5447042495365205,0.23387113999671708,0.49783734870888446
5231-FIQPA,Female,0.38749842237865134,No,0.0,Beverly Hills,90211,-0.8642045097755294,0.6376551269554402,-0.6786996571864785,0.3509829322460516,Offer B,Yes,-1.711875672573982,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-1.4020059939263723,-0.6486728248817341,0.0,0.0,-0.7840713514345171,-0.7434882943353673,Stayed,Competitor,Competitor had better devices,-1.4905384688505783,-1.2994352961185989,-1.840046641231781
5232-NXPAY,Female,-0.8065911354139331,No,0.0,Hilmar,95324,0.4848929739957806,-0.5264252855734609,-0.6786996571864785,0.5954785350163342,Offer B,Yes,-1.626654332930401,No,Yes,DSL,-0.9766903578425606,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.34785223755131006,0.5427565769864244,0.0,0.0,-0.701541344169188,0.22367900130677004,Stayed,Competitor,Competitor had better devices,0.32875442007652667,1.000524358054375,-0.27725672875509144
5233-AOZUF,Female,0.9248387233853144,Yes,0.0,Palm Springs,92262,-0.9549215493953833,1.4378260844573258,0.4487667361379262,-0.1380082732945136,Offer B,Yes,-1.4843717484819872,Yes,Yes,Fiber Optic,-0.5609198154593279,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3638765803304097,-0.05795578603116203,0.0,0.0,-0.7097737032873127,-0.2543556524847746,Stayed,Competitor,Competitor had better devices,0.309472965592225,-0.5327820780609409,-0.23996565347408466
5233-GEEAX,Male,1.1039521570542021,No,0.0,Lewiston,96052,1.8255521909074055,-1.4144987863947076,-0.6786996571864785,-0.9937428829905026,Offer E,No,2.6327566876300373e-16,No,Yes,DSL,-1.641923225655733,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.0959410468455688,-0.9083968000912845,0.0,0.0,-0.899567221540124,-0.9823850668898183,Churned,Competitor,Competitor had better devices,-1.2265090009463506,-0.9161086870897699,-1.6825577039313369
5236-PERKL,Female,-0.508068745965787,No,0.0,Pearblossom,93553,-0.7097573300778446,0.8642434911713364,-0.6786996571864785,1.0029712063001386,Offer B,Yes,1.7369948900453813,Yes,Yes,Fiber Optic,-1.47561500870244,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.5817266315419833,1.84664992428344,0.0,0.0,2.482038204884575,2.172336846071536,Churned,Competitor,Competitor offered higher download speeds,1.611856282878297,1.7671775761120332,2.067445926735572
5236-XMZJY,Female,-1.1648180027517085,No,0.0,Los Angeles,90031,-0.8553498384260336,0.7195315049791697,-0.6786996571864785,0.39173219937443204,Offer B,Yes,-0.24755074095905696,No,Yes,Cable,0.18746716083049095,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.12646830871003983,0.11304589673784789,0.0,0.0,0.22644465925398471,0.15047980298783492,Stayed,Competitor,Competitor had better devices,-0.1447236616989955,0.23387113999671708,-0.15693831684951215
5240-CAOYT,Female,-0.9857045690828209,No,0.0,Oak View,93022,-0.7262413580086619,0.21100661609256935,-0.6786996571864785,1.0029712063001386,Offer B,Yes,0.21116238286161054,Yes,Yes,Fiber Optic,1.4347787879801892,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7676900183637209,1.1493381590513085,0.0,0.0,1.0570022709900897,1.2094361258135597,Stayed,Competitor,Competitor had better devices,0.6935357791407034,0.6171977490255461,0.7199989212557656
5240-IJOQT,Male,1.342770068612719,No,0.0,Grass Valley,95949,1.1753904534102224,-0.6411809821963755,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,-1.0434439477173716,Yes,Yes,Fiber Optic,-0.31145749002938833,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3558644089408599,-0.9733553748102478,0.0,0.0,-0.8857980545195439,-1.0298590170693607,Churned,Competitor,Competitor had better devices,0.3291773069587687,-0.5327820780609409,-0.05754794017368362
5242-UOWHD,Male,-1.343931436420596,Yes,0.0,Anaheim,92802,-0.967934189701994,0.8508217885555767,0.4487667361379262,0.5139800007595733,Offer B,Yes,1.0085376998745963,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.3859816511472725,-0.5962690833880052,0.0,0.0,1.2330144800997276,-0.12150476834845639,Stayed,Competitor,Competitor had better devices,-1.461327318702425,-1.2994352961185989,-0.7922859520780773
5243-SAOTC,Male,-0.6274777017450455,No,0.0,Bonsall,92003,-1.1773342051100708,1.185453141310889,-0.6786996571864785,0.8807234049149972,Offer B,Yes,-1.3176343448315022,Yes,Yes,Fiber Optic,-1.7250773341323795,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5209151395655861,0.8948876550910216,0.0,0.0,-0.3986318118390182,0.5896819815589137,Stayed,Competitor,Competitor had better devices,0.49753784174501836,-0.14945546903211193,-0.019017422022181537
5244-IRFIH,Male,1.5218835022816066,Yes,0.0,San Diego,92129,-1.310941312243246,1.2170081146945113,-0.30287752607834356,0.024988795219008143,Offer B,Yes,0.1748506816221717,Yes,Yes,Fiber Optic,-1.3093067917491468,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9904283829932061,0.36414256124253597,0.0,0.0,0.21354972506010808,0.3455961308345363,Churned,Dissatisfaction,Poor expertise of online support,0.9720753612721448,0.23387113999671708,0.9415972184919438
5245-VDBUR,Female,0.6860208118267975,Yes,0.0,Los Alamitos,90720,-0.9731489673302384,0.7849949148529353,0.8245888672460612,0.7992248706582363,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-1.3093067917491468,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,-0.9020464992184629,-0.14184590188764926,0.0,0.0,-0.899567221540124,-0.3754026941577855,Stayed,Competitor,Competitor had better devices,-0.8974135497214433,-0.5327820780609409,-1.405659680704597
5248-KWLAR,Male,-0.9260000911931916,Yes,0.0,Niland,92257,-1.1550889699238158,1.9310975615726786,-0.30287752607834356,1.5734609460974645,Offer A,Yes,-0.5187769175638455,Yes,Yes,DSL,0.4369294862604306,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.8574263379266788,1.7849789948202939,0.0,0.0,0.6884038554312261,1.6073213614343285,Stayed,Competitor,Competitor had better devices,0.8057971295893434,2.150504185140862,0.5408098555172764
5248-RPYWW,Female,1.880110369619382,Yes,0.0,Turlock,95382,0.5396250505165341,-0.5095332693118699,0.07294460502979132,1.614210213225845,Offer B,Yes,-1.1516379963083527,Yes,Yes,Cable,-0.6440739239359745,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.8510166008150393,1.9576134678505819,0.0,0.0,-0.03582518875706544,1.5355967698411237,Stayed,Competitor,Competitor had better devices,0.9447943963304437,1.7671775761120332,0.4197336915530204
5248-YGIJN,Male,-0.6274777017450455,Yes,0.0,Los Angeles,90031,-0.8553498384260336,0.7195315049791697,2.1399663261245334,1.614210213225845,Offer B,Yes,-1.074568263065462,Yes,Yes,DSL,0.35377537778378404,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.8542214693708591,1.8044842190225912,0.0,0.0,0.05509502522009861,1.4405090963326803,Stayed,Competitor,Competitor had better devices,0.7851448092358125,2.150504185140862,0.3143928549885185
5249-QYHEX,Female,-1.1648180027517085,Yes,0.0,Rancho Mirage,92270,-0.9858322916346922,1.544259712722514,0.07294460502979132,0.31023366511767114,Offer B,Yes,0.5942878836940579,Yes,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-1.2433650004132855,-0.554125442860417,0.0,0.0,0.7245630965134903,-0.23445894467362238,Stayed,Competitor,Competitor had better devices,-1.2967364158573722,-0.9161086870897699,-0.8096053296611133
5256-SKJGO,Female,0.08897603293050522,Yes,0.0,Whittier,90603,-0.9122566967617666,0.8191247718365338,-0.30287752607834356,1.2882160761988015,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,0.5200835947370771,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-0.2883141707789462,0.5044522000461661,0.0,0.0,-0.899567221540124,0.136359220573914,Stayed,Competitor,Competitor had better devices,-0.3733556401132364,0.6171977490255461,-0.964721956750218
5260-UMPWX,Female,-0.32895531229689934,Yes,0.0,Yorkville,95494,1.0899817609099975,-1.6167703528127764,0.8245888672460612,-0.2602560746796549,Offer B,Yes,-0.07266173090788144,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.3891865197030926,-0.7883425864208093,0.0,0.0,-0.12800818348391227,-0.6652782286119376,Stayed,Competitor,Competitor had better devices,-1.5160123455246686,-1.2994352961185989,-1.2449505550675986
5261-QSHQM,Female,-0.9260000911931916,No,0.0,Temecula,92592,-1.0896996928904725,1.2659545769832374,-0.6786996571864785,-1.1567399515040244,Offer E,No,2.6327566876300373e-16,No,Yes,DSL,-1.2261526832725003,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.2545820403586556,-0.9681039682942447,0.0,0.0,-0.899567221540124,-1.029663334660259,Churned,Competitor,Competitor made better offer,-1.4281643727722204,-1.2994352961185989,-1.8522287632662662
5266-PFRQK,Male,0.029271555040876,Yes,0.0,Orleans,95556,2.054504989513624,-1.759422246447405,0.07294460502979132,0.7992248706582363,Offer B,Yes,1.041885180604693,No,No,Fiber Optic,0.20326297480249136,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,-1.3699573083681729,-0.5334287230620518,0.0,0.0,1.5931619783337907,0.03189975740099789,Stayed,Competitor,Competitor had better devices,-1.4626920023819572,-1.2994352961185989,-0.7808917657736639
5268-DSMNQ,Female,1.1039521570542021,Yes,0.0,Farmington,95230,0.7127111918860832,-0.5135708279115796,1.2004109983541962,1.2067175419420406,Offer B,Yes,-1.038256561826023,Yes,Yes,Fiber Optic,0.10431305235384442,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,1.1009963481689937,1.6134477584530316,0.0,0.0,-0.04060918505874855,1.2616973063586236,Stayed,Competitor,Competitor had better devices,1.0265092498309525,0.6171977490255461,0.5311320770178022
5269-NRGDP,Male,0.4472029002682806,Yes,0.0,Concord,94521,0.7185675888838402,-1.0281060995009808,-0.30287752607834356,0.39173219937443204,Offer B,Yes,-0.7870388736592925,No,Yes,DSL,-0.06199516459944867,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.3061889463256511,0.35650816353439685,0.0,0.0,-0.1448128811527685,0.23641932387077794,Stayed,Competitor,Competitor had better devices,0.2904118370252923,1.000524358054375,0.006272401182491733
5271-DBYSJ,Male,1.9995193253986405,No,0.0,Berkeley,94708,0.688723376821258,-1.163474326546976,-0.6786996571864785,-0.8714950816053614,Offer D,Yes,0.1051914996526357,No,Yes,Fiber Optic,-0.727228032412621,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,0.4984810596748469,-0.6410604919068557,0.0,0.0,-0.5410831941013163,-0.6186114683699395,Stayed,Competitor,Competitor had better devices,0.3472461101091174,-0.5327820780609409,0.744406740125067
5271-YNWVR,Male,0.08897603293050522,Yes,0.0,Santa Paula,93060,-0.7271329010846103,0.30723122776965056,-0.30287752607834356,1.4512131447123233,Offer A,Yes,-0.12972297571271402,Yes,Yes,Fiber Optic,-0.1451492730760952,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.5881363686536234,2.4604908035910342,0.0,0.0,1.0547802625555514,2.2476536076032487,Churned,Price,Extra data charges,1.6816980808139323,2.150504185140862,1.4241134491880156
5274-XHAKY,Female,-1.6424538258687422,Yes,0.0,Compton,90222,-0.9256529314767917,0.7055332735313965,2.1399663261245334,0.3509829322460516,Offer B,Yes,-1.7652316417421372,Yes,Yes,Fiber Optic,1.7673952218867752,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9840186458815662,0.7119048221615507,0.0,0.0,-0.8199148973293606,0.3235504108520003,Stayed,Competitor,Competitor had better devices,1.0005067944135302,0.6171977490255461,0.23582910141125954
5275-PMFUT,Male,0.32779394448902216,Yes,0.0,Chualar,93925,0.16154557121425916,-0.7824407583050758,2.1399663261245334,1.614210213225845,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-0.4777657069826814,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.03858242191468657,1.07648040982508,0.0,0.0,-0.899567221540124,0.5893115827131141,Stayed,Competitor,Competitor had better devices,0.026142146901480794,1.383850967083204,-0.628588026317271
5275-SQEIZ,Male,1.044247679164573,No,0.0,Ojai,93023,-0.6546408490232092,0.3828372745028736,-0.6786996571864785,-1.2789877528891658,Offer B,Yes,-0.7788872672586021,No,Yes,Fiber Optic,-0.22830338155274177,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.5529638251237854,-0.9706414126192042,0.0,0.0,-0.8814633167538057,-1.026462529539954,Churned,Competitor,Competitor had better devices,0.532903062478949,-0.14945546903211193,0.21336831391017871
5276-KQWHG,Female,1.6412924580608652,No,0.0,Woody,93287,-0.19735094716535456,0.4061718379943178,-0.6786996571864785,-1.2382384857607853,Offer E,Yes,-0.748504007037847,No,Yes,Fiber Optic,-0.22830338155274177,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.19241611259404315,-0.9482236436265185,0.0,0.0,-0.8623637579148528,-1.0032147604729371,Churned,Price,Extra data charges,0.03518282236663811,-0.9161086870897699,-0.1939815887066578
5277-ZLOOR,Female,1.880110369619382,No,0.0,Applegate,95703,1.1284777078926995,-0.5719473894131128,-0.6786996571864785,-1.2382384857607853,Offer E,Yes,-1.476961197208632,Yes,Yes,Fiber Optic,0.10431305235384442,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7035926472473222,-0.9235994013077811,0.0,0.0,-0.8862351709328956,-0.9905862564284158,Churned,Dissatisfaction,Network reliability,0.9594021035069694,-0.14945546903211193,0.3096662210973952
5278-PNYOX,Female,0.14868051082013445,No,0.0,San Jose,95126,0.4575646065695987,-1.0027216557179446,-0.6786996571864785,0.6769770692730951,Offer B,Yes,-1.0604882156460878,No,Yes,Fiber Optic,0.2706212693071375,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,1.187527799176132,1.1638567535367288,0.0,0.0,-0.23856220969412587,0.8487270535933616,Stayed,Competitor,Competitor had better devices,1.1792684012970833,1.000524358054375,0.6513006730669051
5281-BUZGT,Male,1.342770068612719,No,0.0,Weaverville,96093,1.8478743880129822,-1.477368280718328,-0.6786996571864785,0.14723659660414945,Offer C,Yes,-0.1549188500421209,Yes,Yes,Fiber Optic,-0.06199516459944867,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8734506807057785,0.3999536233243556,0.0,0.0,0.12022537080950939,0.34709519786140386,Churned,Competitor,Competitor made better offer,0.7869621460341519,0.23387113999671708,0.6618139948957031
5285-MVEHD,Female,-0.6871821796346748,Yes,0.0,Sunnyvale,94087,0.4672986691130435,-1.0586533079133544,-0.30287752607834356,0.962221939171758,Offer B,Yes,0.6431975220982005,No,Yes,Fiber Optic,-0.8935362493659141,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.3461687926892183,1.6717427837273182,0.0,0.0,1.419092508839049,1.7279386006730628,Stayed,Competitor,Competitor had better devices,1.4444930030839849,1.383850967083204,1.5152365837599324
5286-YHCVC,Male,0.6860208118267975,Yes,0.0,Laton,93242,0.09996023830914577,0.017824430559858,0.8245888672460612,1.614210213225845,Offer B,Yes,1.1167317484655777,Yes,Yes,Fiber Optic,-0.727228032412621,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.320529844242659,2.2901951922863613,0.0,0.0,2.5875684278718913,2.569068953210098,Stayed,Competitor,Competitor had better devices,1.291537656600959,1.383850967083204,1.564643650387623
5287-QWLKY,Male,1.9398148475090113,Yes,0.0,Big Pine,93513,0.424526069792373,0.786224100317639,-0.30287752607834356,1.5734609460974645,Offer B,Yes,1.425751736564476,Yes,Yes,Fiber Optic,-1.3093067917491468,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.3301444499101185,2.324616176172768,0.0,0.0,2.5875684278718913,2.685632771117442,Churned,Attitude,Attitude of support person,1.3763365550739488,1.383850967083204,1.7522191166817838
5288-AHOUP,Male,1.4621790243919774,No,0.0,Palm Desert,92260,-1.0138533163347807,1.5522517392126418,-0.6786996571864785,-0.8714950816053614,Offer B,Yes,1.1975067573451457,No,Yes,Fiber Optic,-1.7250773341323795,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.47764941406201716,-0.6205402899745744,0.0,0.0,-0.3442108183767253,-0.5946263959400574,Stayed,Competitor,Competitor had better devices,0.4872793345243193,-0.14945546903211193,0.9183282859566823
5293-WXJAK,Female,1.5815879801712358,Yes,0.0,San Jose,95135,0.4412612366178228,-0.9131591549885435,1.2004109983541962,-0.8714950816053614,Offer B,Yes,-0.6054803674620978,Yes,Yes,Fiber Optic,0.2706212693071375,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.2964933300740094,-0.5060463890857496,0.0,0.0,-0.6691704453359723,-0.5974847568444344,Churned,Competitor,Competitor offered more data,1.2686044974173105,1.000524358054375,0.8976016215495931
5294-CDGWY,Male,0.2680894665993929,Yes,0.0,Long Beach,90802,-0.9903503613616931,0.7176190260839309,-0.30287752607834356,0.7584756035298559,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-1.808231442609026,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-0.13768534865540963,0.32402887617491527,0.0,0.0,-0.899567221540124,-0.0065064097139254755,Churned,Other,Don't know,-0.18723322046453642,1.000524358054375,-0.8081201869989799
5294-DMSFH,Female,-0.8662956133035624,Yes,0.0,Torrance,90503,-0.9547554736747406,0.6512499738983643,-0.30287752607834356,-0.1380082732945136,Offer B,Yes,0.6076268759860968,No,Yes,Fiber Optic,-0.8935362493659141,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.7757021897532707,0.15064420221376945,0.0,0.0,0.2842654470423468,0.1968914772322543,Stayed,Competitor,Competitor had better devices,0.849429033068476,0.23387113999671708,1.0011764035582598
